listing,borough,airbnbScore,housingScore,latitude,longitude
15926239,Southwark,0.4141162869279948,0.6744046577955469,51.50136,-0.09986
15929088,Southwark,0.4141162869279948,0.6744046577955469,51.48961,-0.09651
15939936,Southwark,0.4141162869279948,0.6744046577955469,51.49704,-0.04856
15954248,Southwark,0.4141162869279948,0.6744046577955469,51.49285,-0.09213
15962033,Southwark,0.4141162869279948,0.6744046577955469,51.50127,-0.09804
15963466,Southwark,0.4141162869279948,0.6744046577955469,51.50149,-0.09817
15964773,Southwark,0.4141162869279948,0.6744046577955469,51.48023,-0.10447
15965335,Southwark,0.4141162869279948,0.6744046577955469,51.50192,-0.09926
15978531,Southwark,0.4141162869279948,0.6744046577955469,51.48936,-0.07441
15982992,Southwark,0.4141162869279948,0.6744046577955469,51.50025,-0.09873
16018305,Southwark,0.4141162869279948,0.6744046577955469,51.49141,-0.04323
16026775,Southwark,0.4141162869279948,0.6744046577955469,51.47895,-0.07265
16035490,Southwark,0.4141162869279948,0.6744046577955469,51.50738,-0.10697
16052585,Southwark,0.4141162869279948,0.6744046577955469,51.48951,-0.0891
16062817,Southwark,0.4141162869279948,0.6744046577955469,51.49117,-0.09759
16068816,Southwark,0.4141162869279948,0.6744046577955469,51.47908,-0.10378
16075725,Southwark,0.4141162869279948,0.6744046577955469,51.45417,-0.06442
16078762,Southwark,0.4141162869279948,0.6744046577955469,51.45879,-0.07188
16081838,Southwark,0.4141162869279948,0.6744046577955469,51.48086,-0.09738
16090421,Southwark,0.4141162869279948,0.6744046577955469,51.4955,-0.08368
16111422,Southwark,0.4141162869279948,0.6744046577955469,51.50174,-0.09123
1611513,Southwark,0.4141162869279948,0.6744046577955469,51.49984,-0.08114
16129581,Southwark,0.4141162869279948,0.6744046577955469,51.49889,-0.10684
16138354,Southwark,0.4141162869279948,0.6744046577955469,51.49931,-0.08028
1613853,Southwark,0.4141162869279948,0.6744046577955469,51.49753,-0.08224
1614533,Southwark,0.4141162869279948,0.6744046577955469,51.45155,-0.09481
16155406,Southwark,0.4141162869279948,0.6744046577955469,51.49944,-0.04906
16160225,Southwark,0.4141162869279948,0.6744046577955469,51.47358,-0.09974
