listing,listingName,borough,airbnbScore,housingScore,latitude,longitude,price,reviews
33136958,Spacious Flat Near Oxford Street/Regent's Park,Camden,0.6673857161204694,0.743970827906111,51.52472,-0.14223,120.0,3.79
33140254,CHARACTERFUL 1-BEDROOM COVENT GARDEN,Camden,0.6673857161204694,0.743970827906111,51.51378,-0.12772,237.0,0.71
33151181,"VERY LARGE, luxury 3 bed & garden, CENTRAL LONDON",Camden,0.6673857161204694,0.743970827906111,51.52351,-0.12373,495.0,4.24
33151300,Super Cozy 1B Russell Square / Zone1,Camden,0.6673857161204694,0.743970827906111,51.52625,-0.12397,110.0,2.25
33154751,Stunning Architect built Mews House in Highgate,Camden,0.6673857161204694,0.743970827906111,51.56677,-0.15447,195.0,0.0
33158117,"Beautiful Belsize Park -Double Studio, Affordable",Camden,0.6673857161204694,0.743970827906111,51.55094,-0.16933,75.0,1.2
33165768,Large 1-bdrm modern flat in great zone 1 location,Camden,0.6673857161204694,0.743970827906111,51.52433,-0.14301,130.0,1.2
33178675,"Modern, Cosy 1 Bed Flat in Camden",Camden,0.6673857161204694,0.743970827906111,51.53267,-0.13845,98.0,1.3
33180001,Stylish 1 bed flat in Belsize Park/Hampstead,Camden,0.6673857161204694,0.743970827906111,51.54713,-0.16634,76.0,0.83
33185034,Fantastic 4 Bed House in Iconic Camden - 25 Minutes to Oxford Street!,Camden,0.6673857161204694,0.743970827906111,51.54448,-0.12744,360.0,0.0
33185324,"Bright, Spacious 2 Bedroom Apartment In Camden",Camden,0.6673857161204694,0.743970827906111,51.54573,-0.14243,250.0,0.0
33188022,"Bright 2 Bed Flat - Hampstead, London",Camden,0.6673857161204694,0.743970827906111,51.56408,-0.15409,99.0,5.0
33189157,Wonderful Studio Flat In Camden Town-For 3 People,Camden,0.6673857161204694,0.743970827906111,51.54875,-0.14713,68.0,3.27
33190853,Albert Residence Drurry Lane,Camden,0.6673857161204694,0.743970827906111,51.5164,-0.12291,179.0,0.0
33205005,Kings cross st Pancras on the canal,Camden,0.6673857161204694,0.743970827906111,51.53808,-0.13221,180.0,0.0
33209889,Brand New Apartment in City Center,Camden,0.6673857161204694,0.743970827906111,51.5319,-0.14658,500.0,2.73
33214691,Truly breathtaking 3 bed Camden flat with garden,Camden,0.6673857161204694,0.743970827906111,51.53796,-0.14925,278.0,0.95
33226778,NEW LUXURY! 3BEDS/2BEDR/2BATH COVENT GDN 5min tub,Camden,0.6673857161204694,0.743970827906111,51.51634,-0.12366,169.0,2.61
33235760,"Spacious 1 Bed flat, sleeps 2, in King’s Cross",Camden,0.6673857161204694,0.743970827906111,51.52876,-0.12565,95.0,1.52
33242421,Charming Coach House with Garden & Private Parking,Camden,0.6673857161204694,0.743970827906111,51.54604,-0.16292,200.0,1.11
33243123,Chic Flat in Hampstead Village,Camden,0.6673857161204694,0.743970827906111,51.55537,-0.17658,233.0,0.0
33266106,Perfect Studio In Camden - 5 Mins To Tube Station,Camden,0.6673857161204694,0.743970827906111,51.54942,-0.14709,68.0,0.0
33266469,Super Studio Flat In Camden - 5 Mins To Tube,Camden,0.6673857161204694,0.743970827906111,51.54976,-0.14798,68.0,2.24
33266521,"Designer 2 Bed, 2 Bath Apartment in Holborn",Camden,0.6673857161204694,0.743970827906111,51.5197,-0.11845,182.0,2.6
33269255,"Bright & Spacious Apt near Kings Cross, London",Camden,0.6673857161204694,0.743970827906111,51.54364,-0.12748,101.0,3.27
3328248,"Beautiful Georgian property
Bloomsbury,Kings Cross",Camden,0.6673857161204694,0.743970827906111,51.52952,-0.12199,145.0,0.36
33291920,Great Central London Roof Terrace 3 bedrooms flat,Camden,0.6673857161204694,0.743970827906111,51.54128,-0.16455,135.0,0.0
33292428,3 BR Villas in Primrose Hill,Camden,0.6673857161204694,0.743970827906111,51.54689,-0.15893,280.0,0.0
33323477,NEW 2BD Flat Minutes from St Pancras Kings Cross,Camden,0.6673857161204694,0.743970827906111,51.53177,-0.13056,120.0,3.21
33324161,Earnshaw Street by (Hidden by Airbnb),Camden,0.6673857161204694,0.743970827906111,51.51574,-0.12983,475.0,0.0
33328619,Stunning City view 1 bed close to Kings Cross,Camden,0.6673857161204694,0.743970827906111,51.54179,-0.12596,120.0,1.46
33330284,Neal Street by (Hidden by Airbnb),Camden,0.6673857161204694,0.743970827906111,51.51377,-0.12688,936.0,0.0
33335497,"Spacious 2 bed apartment in London, NW3.",Camden,0.6673857161204694,0.743970827906111,51.54754,-0.15507,200.0,3.03
33337125,Central London Penthouse,Camden,0.6673857161204694,0.743970827906111,51.52119,-0.13772,164.0,6.63
33340918,★20% Discount★MAKE Your Holiday in London GREAT❣,Camden,0.6673857161204694,0.743970827906111,51.53288,-0.13244,102.0,2.24
33382278,"Bright, spacious 2BD apartment in West Hampstead!",Camden,0.6673857161204694,0.743970827906111,51.55181,-0.20382,135.0,2.0
33396150,Cozy 1BR Flat Oxford Street near British Museum,Camden,0.6673857161204694,0.743970827906111,51.52019,-0.13182,154.0,2.12
33417351,5 Min Walk from the Famous China Town,Camden,0.6673857161204694,0.743970827906111,51.51705,-0.13102,207.0,0.0
33417786,Oxford Street on your Doorstep,Camden,0.6673857161204694,0.743970827906111,51.51775,-0.13106,151.0,0.0
33418305,Chic and Cosy Pied-a-Terre in Leafy Hampstead,Camden,0.6673857161204694,0.743970827906111,51.55159,-0.17883,118.0,0.81
33421703,Victorian Property located Camden Town/Kings Cross,Camden,0.6673857161204694,0.743970827906111,51.54232,-0.12938,80.0,1.0
3342222,"Adorable, Open Plan West Hampstead Flat",Camden,0.6673857161204694,0.743970827906111,51.55048,-0.19424,110.0,0.2
33431585,Fabulous 2BR Apartment in Camden Town  9924,Camden,0.6673857161204694,0.743970827906111,51.54076,-0.13632,200.0,0.0
33432167,Splendid 2BR Apartment in King cross 9923,Camden,0.6673857161204694,0.743970827906111,51.52833,-0.13563,180.0,3.0
33439400,☆Beautiful 1 bedroom apartment 5 min to tube,Camden,0.6673857161204694,0.743970827906111,51.5425,-0.19234,69.0,3.0
33439411,Beautiful Town House in the Heart of London,Camden,0.6673857161204694,0.743970827906111,51.54261,-0.12796,120.0,0.77
33445008,Fitzrovia 1 BED flat by Regent’s Park &  GPS tube,Camden,0.6673857161204694,0.743970827906111,51.52239,-0.14105,99.0,4.19
33446411,"2 BR in Hampstead, 15 mins to Soho, Veeve",Camden,0.6673857161204694,0.743970827906111,51.55772,-0.17764,229.0,1.0
33449798,Sleek studio flat in Kentish Town,Camden,0.6673857161204694,0.743970827906111,51.55329,-0.14091,90.0,0.73
33452292,Cosy 2 Bedroom Apartment near Camden Town,Camden,0.6673857161204694,0.743970827906111,51.54871,-0.15129,159.0,0.67
33470499,Beautiful apartment in the heart of hampstead.,Camden,0.6673857161204694,0.743970827906111,51.5563,-0.17309,189.0,3.89
3348338,Modern 1 Bed 10 mins to King's Cross Station,Camden,0.6673857161204694,0.743970827906111,51.52916,-0.11636,129.0,2.34
33486597,Premium 2 Bed Flat in Central London,Camden,0.6673857161204694,0.743970827906111,51.54868,-0.19927,110.0,0.45
33493098,Bright One Bedroom Victorian Flat in West Hampsted,Camden,0.6673857161204694,0.743970827906111,51.55136,-0.2005,65.0,0.74
33493280,"Fabulous, spacious Family Home in Kentish Town",Camden,0.6673857161204694,0.743970827906111,51.55386,-0.142,355.0,2.78
33503492,Clean & Comfortable One Bed Flat Near Tube & Train,Camden,0.6673857161204694,0.743970827906111,51.54714,-0.2011,99.0,0.0
33507247,The Regent's Park Escape - Stylish 3BDR in Camden,Camden,0.6673857161204694,0.743970827906111,51.54111,-0.14074,550.0,0.98
33507618,Stunning Camden Town Nest,Camden,0.6673857161204694,0.743970827906111,51.54187,-0.13925,121.0,1.46
33507954,"Modern, Spacious 2 bed, for up to 6, Swiss Cottage",Camden,0.6673857161204694,0.743970827906111,51.54224,-0.18009,140.0,2.05
33514776,Gordon Mansion - F28,Camden,0.6673857161204694,0.743970827906111,51.52274,-0.13506,407.0,0.54
33514809,Drummond Street - F1 - 163,Camden,0.6673857161204694,0.743970827906111,51.52764,-0.13914,147.0,0.0
33524920,"Spacious, bright 2 bedroom flat by Russell Square",Camden,0.6673857161204694,0.743970827906111,51.52665,-0.12669,198.0,1.86
33538579,Hasley House-F1,Camden,0.6673857161204694,0.743970827906111,51.51771,-0.11824,187.0,0.0
33541865,Stunning 1 Bedroom Flat near Camden,Camden,0.6673857161204694,0.743970827906111,51.53614,-0.13926,150.0,0.87
33544255,Famous Camden Market 2 bedroom apt with Free Wifi,Camden,0.6673857161204694,0.743970827906111,51.53749,-0.13584,275.0,0.0
33545236,"Sleek 1BR close to West Hampstead rail, Veeve",Camden,0.6673857161204694,0.743970827906111,51.54633,-0.19042,189.0,0.0
33554392,Short Stay Studio Belsize Park,Camden,0.6673857161204694,0.743970827906111,51.54797,-0.17141,68.0,1.0
33557718,Luxury spacious 2 bed - Soho / Covent Garden,Camden,0.6673857161204694,0.743970827906111,51.51376,-0.12836,195.0,0.0
33565719,Bright cozy flat with 2 rooms near King's Cross,Camden,0.6673857161204694,0.743970827906111,51.53233,-0.13471,105.0,1.88
33571960,Fabulous Family Apartment at London's Regents Park,Camden,0.6673857161204694,0.743970827906111,51.52664,-0.13953,209.0,0.0
33575133,Heart of Camden Two Bedroom,Camden,0.6673857161204694,0.743970827906111,51.54028,-0.14235,176.0,2.56
33576744,Bespoke Camden Town Apartment,Camden,0.6673857161204694,0.743970827906111,51.53839,-0.14169,175.0,2.43
33577058,Conway Street-13A,Camden,0.6673857161204694,0.743970827906111,51.5211,-0.13942,147.0,0.0
33577212,Heavenly Hampstead Family Home by the High Street,Camden,0.6673857161204694,0.743970827906111,51.55262,-0.18611,171.0,0.37
33577787,"CENTRAL FLAT, NEXT TO FINCHLEY ROAD STATION",Camden,0.6673857161204694,0.743970827906111,51.55096,-0.18302,71.0,2.44
33580011,Great Russell Street Apartments F8,Camden,0.6673857161204694,0.743970827906111,51.51728,-0.13054,107.0,1.0
33580655,Great Russell Street Apartments F6,Camden,0.6673857161204694,0.743970827906111,51.51819,-0.12984,104.0,0.47
33587289,W1. 4 Bedroom Comfy Flat in Kings Cross. Zone 1,Camden,0.6673857161204694,0.743970827906111,51.52762,-0.12587,166.0,4.04
33587786,N1. 3 bedroom flat. 4 mins to King´s Cross. Zone 1,Camden,0.6673857161204694,0.743970827906111,51.52784,-0.12367,148.0,2.54
33594726,30%OFF!! Covent Garden Period 3 bedroom apt,Camden,0.6673857161204694,0.743970827906111,51.51634,-0.12414,225.0,2.44
33600895,"Apartment 36, Churchway House, Kings Cross Area, Central London",Camden,0.6673857161204694,0.743970827906111,51.52935,-0.12916,208.0,0.0
33601046,"Duplex Apartment, Goodge Place, West end, Central London",Camden,0.6673857161204694,0.743970827906111,51.5202,-0.1363,189.0,1.71
33601062,"Apartment 3, Grays Inn House, Holborn, Central London",Camden,0.6673857161204694,0.743970827906111,51.51999,-0.11304,128.0,0.0
33601092,Central Euston 1 Bed Apartment by City Stay London,Camden,0.6673857161204694,0.743970827906111,51.52823,-0.13152,185.0,0.7
33601164,"Apartment 4, Old Compton House, Soho, Central London",Camden,0.6673857161204694,0.743970827906111,51.5143,-0.12961,173.0,0.6
33601239,"Triplex Apartment, Scala Street, West End, Central London",Camden,0.6673857161204694,0.743970827906111,51.5211,-0.13617,258.0,1.29
33601457,"Garden Apartment, Whitfield House, Central London",Camden,0.6673857161204694,0.743970827906111,51.52371,-0.1398,200.0,0.83
33601963,Centrally Located Spacious 2 Double Bedroom Flat,Camden,0.6673857161204694,0.743970827906111,51.5235,-0.13921,164.0,0.0
33607076,Fantastic views/2 bed near Camden Market,Camden,0.6673857161204694,0.743970827906111,51.54024,-0.13735,200.0,0.0
33617082,*NEW* 2BR in the heart of Camden Town,Camden,0.6673857161204694,0.743970827906111,51.53507,-0.14117,210.0,4.72
33626082,3. Beautiful Central London Apartment,Camden,0.6673857161204694,0.743970827906111,51.51721,-0.1273,170.0,1.88
33627211,Studio Flat Clerkenwell Farringdon Holborn (107),Camden,0.6673857161204694,0.743970827906111,51.52184,-0.1092,90.0,0.0
33627449,Modern One Bed Large Studio Flat in New Building,Camden,0.6673857161204694,0.743970827906111,51.54417,-0.20045,97.0,0.65
33627645,Studio Flat Farringdon Clerkenwell Holborn (005A),Camden,0.6673857161204694,0.743970827906111,51.52298,-0.10906,95.0,2.0
33629952,Studio Flat Clerkenwell Farringdon Holborn (205),Camden,0.6673857161204694,0.743970827906111,51.52197,-0.10956,100.0,0.0
33630412,Studio Flat Clerkenwell Farringdon Holborn (305A),Camden,0.6673857161204694,0.743970827906111,51.52183,-0.10728,100.0,7.89
33630834,Studio Flat Farringdon Clerkenwell Holborn (405),Camden,0.6673857161204694,0.743970827906111,51.52157,-0.10814,90.0,0.0
33631428,Studio Flat Clerkenwell Farringdon Holborn (407),Camden,0.6673857161204694,0.743970827906111,51.52145,-0.10954,90.0,0.0
33636010,Gorgeous getaway in the heart of Camden Town,Camden,0.6673857161204694,0.743970827906111,51.54278,-0.14046,100.0,3.13
33641291,Camden Town Loft,Camden,0.6673857161204694,0.743970827906111,51.53869,-0.14408,150.0,0.0
33646326,Overlooking Primrose Hill Steps from Amenities,Camden,0.6673857161204694,0.743970827906111,51.53983,-0.15808,100.0,1.85
33654608,Charming 1 bed in the heart of trendy Fitzrovia,Camden,0.6673857161204694,0.743970827906111,51.52036,-0.13451,120.0,2.9
33662721,Central Apartment Chancery Lane/Holborn,Camden,0.6673857161204694,0.743970827906111,51.52088,-0.11096,150.0,1.58
33676814,Perfect holiday destination,Camden,0.6673857161204694,0.743970827906111,51.55798,-0.18254,125.0,1.88
33677948,Hamstead Heath Georgian Maisonette,Camden,0.6673857161204694,0.743970827906111,51.55555,-0.14739,69.0,0.41
33687634,Stylish 2bed 2bath Apartment in Camden 9969,Camden,0.6673857161204694,0.743970827906111,51.53485,-0.14095,200.0,1.91
33696813,"Supercool and bright Hampstead Heath apartment.
Just moments from the heath and on excellent transport links into the West End and the city.",Camden,0.6673857161204694,0.743970827906111,51.55835,-0.14524,137.0,0.73
33699524,Lovely 1 Bed in the Center of the City (8),Camden,0.6673857161204694,0.743970827906111,51.51924,-0.11802,150.0,0.0
33699987,Fantastic 2 Bed in Camden Market w/ Terrace!,Camden,0.6673857161204694,0.743970827906111,51.54372,-0.15073,90.0,2.22
33700605,♥ Superb studio with patio 5 min to tube,Camden,0.6673857161204694,0.743970827906111,51.54848,-0.19359,69.0,1.07
33708793,Beautiful Studio in the heart of London,Camden,0.6673857161204694,0.743970827906111,51.55464,-0.21244,50.0,0.0
33709818,Lovely & Cosy Studio Camden Town,Camden,0.6673857161204694,0.743970827906111,51.53597,-0.13766,125.0,1.71
33711900,"Belsize Park Double Studio. Great area, low price!",Camden,0.6673857161204694,0.743970827906111,51.5512,-0.16916,75.0,0.88
33716128,Large 2 Bed with own entrance in the Center (1),Camden,0.6673857161204694,0.743970827906111,51.52309,-0.11418,251.0,0.68
33729924,Fabulous Fitzrovia Apartment in the Best Location!,Camden,0.6673857161204694,0.743970827906111,51.51741,-0.132,240.0,0.98
33738019,Fabulous House in the Heart of London,Camden,0.6673857161204694,0.743970827906111,51.53471,-0.13905,300.0,0.0
33743203,Nice one bedroom apartment central London 121 R,Camden,0.6673857161204694,0.743970827906111,51.53661,-0.18983,90.0,3.03
33743512,2/3 Bed Flat in beautiful Belsize Park,Camden,0.6673857161204694,0.743970827906111,51.54887,-0.17289,150.0,0.74
33743709,Bright & Spacious Apartment in Central London!,Camden,0.6673857161204694,0.743970827906111,51.54409,-0.12697,101.0,1.67
33760966,Cosy studio apartment for solo travellers,Camden,0.6673857161204694,0.743970827906111,51.52353,-0.12312,90.0,1.71
33762053,One bedroom flat in the heart of Fitzrovia!,Camden,0.6673857161204694,0.743970827906111,51.52118,-0.13809,95.0,4.07
33762939,"Belsize Park- 2 double beds studio, fantastic area",Camden,0.6673857161204694,0.743970827906111,51.54805,-0.17075,87.0,0.44
33765933,St Pancras Apartment,Camden,0.6673857161204694,0.743970827906111,51.53293,-0.13365,195.0,2.83
33766226,Luxurious Euston Apartment,Camden,0.6673857161204694,0.743970827906111,51.52893,-0.12987,249.0,3.59
33769156,Modern 4 bed w. garden and views over London,Camden,0.6673857161204694,0.743970827906111,51.54806,-0.1531,200.0,2.95
33778558,1 bed-Flat between Euston and Camden,Camden,0.6673857161204694,0.743970827906111,51.53359,-0.1393,120.0,6.79
33791830,Beautiful Camden Town Apartment,Camden,0.6673857161204694,0.743970827906111,51.53994,-0.141,177.0,4.18
33801204,Luscious Regent's Park 2 bedroom Apt-Free WiFi,Camden,0.6673857161204694,0.743970827906111,51.52791,-0.14076,200.0,1.0
33803841,*PRIVATE APARTMENT* Camden/Euston * Opposite TUBE!,Camden,0.6673857161204694,0.743970827906111,51.5349,-0.14089,110.0,3.0
33807062,Nice One bedroom flat. Russell Sq 5 min. Eurostar.,Camden,0.6673857161204694,0.743970827906111,51.52406,-0.11731,119.0,2.07
33816267,1 bedroom apartment in Langley Court,Camden,0.6673857161204694,0.743970827906111,51.51385,-0.12535,104.0,0.0
33820240,Beautiful 3-bedroom flat with stunning views,Camden,0.6673857161204694,0.743970827906111,51.52085,-0.12055,230.0,1.52
33821351,Large 3beds/2baths Penthouse,Camden,0.6673857161204694,0.743970827906111,51.51885,-0.11661,350.0,0.41
33822259,Spacious 3 Bed flat w/Communal Garden in Euston,Camden,0.6673857161204694,0.743970827906111,51.53381,-0.13424,139.0,3.83
33832313,"Lovely, light one-bedroom apartment in Zone 1",Camden,0.6673857161204694,0.743970827906111,51.5427,-0.12663,120.0,1.0
33835066,London Large Studio accommodate up to 4 people,Camden,0.6673857161204694,0.743970827906111,51.53839,-0.1932,80.0,0.0
33841266,Perfect Apartment in Primrose Hill,Camden,0.6673857161204694,0.743970827906111,51.54317,-0.15571,150.0,0.0
33848805,"Light, modern 3 bed flat in the heart of London",Camden,0.6673857161204694,0.743970827906111,51.54474,-0.19737,150.0,0.0
33851517,WOW! 2bedroom/3beds/2bath/ COVENT GARDEN/PRIME!!!,Camden,0.6673857161204694,0.743970827906111,51.51597,-0.12407,169.0,1.0
33855464,A beautiful and modern flat,Camden,0.6673857161204694,0.743970827906111,51.55102,-0.15801,250.0,3.25
33862345,Spacious family home near Regent’s Park in Camden,Camden,0.6673857161204694,0.743970827906111,51.53754,-0.14253,200.0,1.54
33866239,Stunning 1 BD apartment at Kings Cross-St Pancras,Camden,0.6673857161204694,0.743970827906111,51.53608,-0.12746,218.0,4.34
33869345,Fabulous Designer Duplex in COVENT GARDEN sleeps 8,Camden,0.6673857161204694,0.743970827906111,51.51425,-0.12439,400.0,2.4
33869971,Central London City Flat,Camden,0.6673857161204694,0.743970827906111,51.52126,-0.13635,164.0,2.14
33875515,Modern flat in heart of London,Camden,0.6673857161204694,0.743970827906111,51.54355,-0.13676,120.0,1.03
33888773,Large 2 Bed with Own Entrance in the Center (2),Camden,0.6673857161204694,0.743970827906111,51.52259,-0.11342,251.0,3.28
33892724,Gorgeous 2 bed 2 bath St Johns wood/Swiss Cottage,Camden,0.6673857161204694,0.743970827906111,51.54341,-0.17277,275.0,0.0
33895219,Modern and bright  Central London Apartment.,Camden,0.6673857161204694,0.743970827906111,51.52426,-0.13996,349.0,1.67
33896572,PARTY! ChigwellPoolhouse | 15min drive from Camden,Camden,0.6673857161204694,0.743970827906111,51.53944,-0.14254,700.0,0.0
33899879,Big house in Central London (8 min to Oxford st),Camden,0.6673857161204694,0.743970827906111,51.54945,-0.18237,225.0,4.86
33910881,Stylish Victorian Apartment - Hampstead Village,Camden,0.6673857161204694,0.743970827906111,51.5578,-0.17832,170.0,0.86
33920341,NEW! 3BEDS/1BEDR/1BATH COVENT GARDEN 5min subway,Camden,0.6673857161204694,0.743970827906111,51.51564,-0.12244,139.0,4.0
33921947,1 bed home 5 minutes from King's Cross! Fits 3,Camden,0.6673857161204694,0.743970827906111,51.52626,-0.12506,179.0,2.46
33924159,Modern 1-Bed flat w/Balcony in Fitzrovia,Camden,0.6673857161204694,0.743970827906111,51.51797,-0.13222,185.0,1.45
33926714,Fitzroy Road by (Hidden by Airbnb),Camden,0.6673857161204694,0.743970827906111,51.54129,-0.15325,946.0,0.0
33927111,Entire one bedroom flat in a perfect location!,Camden,0.6673857161204694,0.743970827906111,51.5447,-0.16139,140.0,2.0
33930657,Superior two bedroom apartment in Belsize Park,Camden,0.6673857161204694,0.743970827906111,51.54803,-0.16861,140.0,1.25
33932694,2 bedr/ 2 bath King's Cross station,Camden,0.6673857161204694,0.743970827906111,51.52878,-0.11993,180.0,2.31
33934028,Town House near King's Cross Station - 14 guests,Camden,0.6673857161204694,0.743970827906111,51.52881,-0.11958,450.0,0.0
33951401,Belsize Park Single Studio! Great area!Affordable!,Camden,0.6673857161204694,0.743970827906111,51.54655,-0.16999,45.0,0.6
33952164,Lovely central studio near to Euston,Camden,0.6673857161204694,0.743970827906111,51.52556,-0.13039,76.0,2.81
33969337,Very good location in a quite neighbourhood,Camden,0.6673857161204694,0.743970827906111,51.5356,-0.19015,250.0,0.0
33969855,"Modern Apartment with Garden, West Hampstead",Camden,0.6673857161204694,0.743970827906111,51.55019,-0.19418,120.0,3.24
33977847,"Beautiful, large, stylish home with garden",Camden,0.6673857161204694,0.743970827906111,51.55623,-0.1459,250.0,1.0
33979056,Bright spacious 2 bedroom Apartment in Camden,Camden,0.6673857161204694,0.743970827906111,51.551,-0.15161,125.0,1.0
33983201,Colourful 4BR in arty Kentish Town (Veeve),Camden,0.6673857161204694,0.743970827906111,51.55098,-0.13833,250.0,0.0
33992747,ENTIRE TOP FLOOR NEAR CAMDEN MARKET,Camden,0.6673857161204694,0.743970827906111,51.54827,-0.14474,145.0,5.85
34001941,Cozy ensuite in the heart of Kingscross,Camden,0.6673857161204694,0.743970827906111,51.5281,-0.12106,97.0,6.71
34006446,Designer 1Bed Apt in famous Abbey Road,Camden,0.6673857161204694,0.743970827906111,51.54186,-0.19113,85.0,2.43
34006754,2 Bed Penthouse Style House in Camden Town,Camden,0.6673857161204694,0.743970827906111,51.5428,-0.13088,460.0,4.8
34014607,Apartament In Euston!Central!Oxford street!,Camden,0.6673857161204694,0.743970827906111,51.52923,-0.13951,80.0,2.76
34014897,Richardsons Mews by Lime Street,Camden,0.6673857161204694,0.743970827906111,51.52291,-0.1401,489.0,0.91
34018788,Beautiful Belsize Park! Great area! Double Studio!,Camden,0.6673857161204694,0.743970827906111,51.54764,-0.17182,65.0,0.0
34019624,Amazing ensuite in  Kingscross,Camden,0.6673857161204694,0.743970827906111,51.5289,-0.12108,113.0,4.94
34024240,Fabulous ensuite in Kingscross,Camden,0.6673857161204694,0.743970827906111,51.52778,-0.12257,114.0,10.38
34024754,Spacious Apartment- Ensuite near King's Cross St,Camden,0.6673857161204694,0.743970827906111,51.52958,-0.12252,134.0,7.78
34027223,COSY Studio In Camden Town -Close To Tube & MARKET,Camden,0.6673857161204694,0.743970827906111,51.55063,-0.14812,55.0,1.88
34029159,Excellent apartment in Bloomsbury,Camden,0.6673857161204694,0.743970827906111,51.52394,-0.12303,118.0,0.55
34035233,Brand new luxury 3-bed Covent Garden duplex,Camden,0.6673857161204694,0.743970827906111,51.51405,-0.12491,600.0,1.58
34040918,"Covent Garden, Seven Dials, 2 Bed, Loft Apartment",Camden,0.6673857161204694,0.743970827906111,51.51437,-0.12658,197.0,0.0
34054547,*PRIVATE APARTMENT* (Camden/Euston) Opposite TUBE,Camden,0.6673857161204694,0.743970827906111,51.53356,-0.14019,85.0,0.0
34074328,"Sunny, modern one-bed flat in central location",Camden,0.6673857161204694,0.743970827906111,51.54432,-0.1268,120.0,2.35
34076683,Apartment for groups and families-Euston,Camden,0.6673857161204694,0.743970827906111,51.5316,-0.13538,170.0,1.43
34085325,Second floor Modern studio Flat in Central London,Camden,0.6673857161204694,0.743970827906111,51.51716,-0.13217,200.0,3.43
34088344,Studio Flat 10 minutes walking from Euston Station,Camden,0.6673857161204694,0.743970827906111,51.52782,-0.1418,133.0,2.81
34088843,Amazing studio apartment just behind Oxford street,Camden,0.6673857161204694,0.743970827906111,51.51763,-0.13272,150.0,2.57
34088908,Nice apartment in central London,Camden,0.6673857161204694,0.743970827906111,51.52585,-0.12573,85.0,5.82
34102530,Spacious studio apartment in Bloomsbury,Camden,0.6673857161204694,0.743970827906111,51.52367,-0.12432,120.0,1.0
34105456,"Modern, Bright, Central London Penthouse Apartment",Camden,0.6673857161204694,0.743970827906111,51.51748,-0.13226,349.0,2.0
34108998,West End Classic in leafy Fitzrovia Bloomsbury,Camden,0.6673857161204694,0.743970827906111,51.52164,-0.13335,210.0,1.0
34114460,Beautiful modern West Hampstead family house,Camden,0.6673857161204694,0.743970827906111,51.55433,-0.20483,365.0,0.0
34119099,Central London Flat - DISCOUNT Price until Review,Camden,0.6673857161204694,0.743970827906111,51.52977,-0.12487,110.0,1.05
3413647,Chic & Stylish Primrose Hill Flat,Camden,0.6673857161204694,0.743970827906111,51.54171,-0.15849,175.0,0.09
34140502,COSY 1BR FLAT NEAR OXFORD ST & BRITISH MUSEUM,Camden,0.6673857161204694,0.743970827906111,51.51824,-0.12532,178.0,0.0
34152890,Huge 2 bedroom located in Holborn &Russell Square,Camden,0.6673857161204694,0.743970827906111,51.52002,-0.12281,175.0,0.94
34165289,Hip & Modern Home in Kentish Town Camden,Camden,0.6673857161204694,0.743970827906111,51.54682,-0.14663,120.0,1.62
34165998,Stunning 2 Bed Apt w/Wooden Floor in St Pancras,Camden,0.6673857161204694,0.743970827906111,51.52764,-0.12481,123.0,3.09
34170674,"Amazing 2 bed Fitzrovia Flat, incredible location!",Camden,0.6673857161204694,0.743970827906111,51.51893,-0.1314,250.0,2.86
34191157,Fairfax one bedroom apartment,Camden,0.6673857161204694,0.743970827906111,51.54277,-0.17899,90.0,0.81
34198302,Camden Charm Entire Flat accomodate up to 4 people,Camden,0.6673857161204694,0.743970827906111,51.54593,-0.15478,99.0,4.58
34199818,Complex Deluxe duplex in Covent Garden heart,Camden,0.6673857161204694,0.743970827906111,51.51562,-0.1246,200.0,0.0
34200353,Sara Appartment,Camden,0.6673857161204694,0.743970827906111,51.54454,-0.17572,250.0,1.94
34205775,Fantastic House 4bed 3bath in heart of Camden 9956,Camden,0.6673857161204694,0.743970827906111,51.5426,-0.13766,400.0,2.5
34207455,Camden Spacious 2 Bedroom Flat acc up to 6 people,Camden,0.6673857161204694,0.743970827906111,51.5428,-0.15037,125.0,1.76
34217406,Stylish 2bed Apartment near Chalk Farm Station9904,Camden,0.6673857161204694,0.743970827906111,51.54263,-0.1502,160.0,0.6
34223485,KINGS CROSS/ ST PANCRAS LARGE 2BED/2BATH FLAT,Camden,0.6673857161204694,0.743970827906111,51.52699,-0.12479,150.0,1.96
34225799,Huge Modern House + Cinema Hampstead 1 min to tube,Camden,0.6673857161204694,0.743970827906111,51.54696,-0.1785,650.0,2.31
34226713,Great one bed flat in the heart of London,Camden,0.6673857161204694,0.743970827906111,51.52045,-0.11019,125.0,1.0
34232867,"Great one bed flat , central London",Camden,0.6673857161204694,0.743970827906111,51.52088,-0.10946,109.0,4.43
34249531,Camden Apartment 1,Camden,0.6673857161204694,0.743970827906111,51.53476,-0.13977,200.0,1.11
34268763,Central London Apartment close to tube,Camden,0.6673857161204694,0.743970827906111,51.52504,-0.12402,129.0,0.0
34272716,Gorgeous London Apartment (HH75 III),Camden,0.6673857161204694,0.743970827906111,51.54725,-0.15721,89.0,0.47
34274753,Luxurious  apartment in the heart of Camden.,Camden,0.6673857161204694,0.743970827906111,51.5357,-0.14013,170.0,3.19
34276497,The King’s Cross Retreat - Central 3BDR + Garden,Camden,0.6673857161204694,0.743970827906111,51.53494,-0.13119,600.0,0.91
